bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-004_task-vni_run-02_bold	0.0003213316739265713	0.00926229817672682	1	29.188110633051014	1.3366736226463276	1.0052745232191784	0.38727188933251977	18905.87890625	0.08160679161534416	38	2.3646546359676415	1.7833206186857578	1.6989540453245875	1.9547411440660196	1.6962666666666666	0.0196906	-0.022400515154004097	0.019896164536476135	1607	82	82	56	7.607679768804647	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	38.830900908110344	21.37456704090908	111.6819839477539	25.78656005859375	287536.0	8.719975471496582	529.9522399902344	270.5726318359375	4.315486591914205	378.9644927018046	3565.1708984375	3550.94921875	37192.0	2913.7858032226563	4314.3470703125	466.7522277832031	68.16992467083037
sub-004_task-vni_run-03_bold	0.00018708774113254512	0.009061731344119478	1	28.878495811307577	1.3139694144146958	1.0006592504545448	0.38749036204540754	18803.013671875	0.08537811687684878	47	2.924704418170504	1.777929131213048	1.6982233195125158	1.9486407407932953	1.6869233333333333	0.016919	-0.022223113104701042	0.020107341930270195	1607	82	82	56	7.609129917694099	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	38.9349693641093	21.41147175788259	111.81364440917969	25.88736915588379	287464.0	8.792160034179688	531.8689208984372	270.4106140136719	4.44372071625573	377.66269121770904	3566.33447265625	3556.30517578125	37232.0	2908.1126342773437	4309.623950195312	467.3671569824219	68.14695636974648
sub-005_task-vni_run-01_bold	0.0004589539227895392	0.01669195305728518	2	28.89338850104051	1.225061939352027	0.9720365862679134	0.4192636079120932	13732.916015625	0.115346134257526	174	10.834371108343712	1.7483410485721482	1.6561586417696448	1.9112778372801338	1.6775866666666666	0.0121568	-0.024569561704993248	0.019888214766979218	1606	82	82	56	7.7169016686967185	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	21.568292429227057	24.74865512703817	135.58901977539062	28.267122268676758	281854.0	9.537141275405885	689.5583801269524	290.922607421875	3.445197845453735	355.0218785303249	3342.23046875	3317.863525390625	41758.0	2737.3748046875	4063.577978515625	429.9424743652344	49.973328249761835
sub-005_task-vni_run-02_bold	0.0002035910224438903	0.01227289630922693	4	28.670162430617633	1.2642354627198995	0.9892073373986278	0.42027629866166205	12611.935546875	0.10005429681017065	54	3.3665835411471323	1.7331798656892765	1.636147996454454	1.897284933946709	1.6661066666666666	0.0152174	-0.024542219936847687	0.021096443757414818	1604	82	82	56	7.750606766786001	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	21.029766843653462	25.994065960404022	137.44583129882812	29.47350311279297	281846.0	9.829800605773926	704.8910522460938	290.75872802734375	3.556407214505879	346.79083008090663	3334.922607421875	3313.714599609375	41684.0	2734.6705078125	4049.0396240234368	427.5374755859375	58.11389673734084
sub-005_task-vni_run-03_bold	0.00014549532710280373	0.011382029757009346	3	28.239013631346626	1.2509555965024937	0.9921651507668326	0.4207979681153859	12301.2666015625	0.09608850530750537	32	1.9937694704049844	1.7330600986418936	1.6313833996436164	1.893353562948731	1.6744433333333333	0.0138154	-0.024521254003047943	0.020898260176181793	1605	82	82	56	7.754643057886541	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	20.994565707154447	26.30810458587436	138.14129638671875	29.784421920776367	281832.0	9.940529012680054	714.5783050537109	292.1849060058594	3.8362296921629575	344.63913845788255	3328.3212890625	3309.215576171875	41635.0	2732.100927734375	4036.862573242188	426.7347717285156	60.52590984571725
sub-006_task-vni_run-01_bold	0.0005147728686994399	0.01028704112632234	1	30.007559978206753	1.337499236407225	0.9924382503424641	0.43115140547365716	13389.3115234375	0.06716659487218783	7	0.4355942750466708	1.783232043280002	1.6966725936941378	1.9036068694792014	1.7494166666666666	0.0139058	-0.00847818236798048	0.011413025669753551	1607	82	82	56	7.700098148185675	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	20.329588591225445	29.43108407567753	164.65109252929688	32.61511993408203	277632.0	9.86123275756836	930.7839233398447	376.0507507324219	3.712450185480499	442.71222551807455	3794.156982421875	3779.95703125	44634.0	3102.516711425781	4564.452734375	490.8917541503906	60.77056428324431
sub-006_task-vni_run-02_bold	0.0006192092154420922	0.010610562092154418	2	29.885915566137136	1.3395208592523367	0.9998479447725861	0.43305596071640484	13094.2919921875	0.06602528119102367	11	0.684931506849315	1.7241574193394114	1.6440272707086014	1.8452083206429661	1.6832366666666667	0.01935	-0.007727073971182108	0.011364003643393517	1606	82	82	56	7.843331773677537	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	18.6124556959912	29.69543473655329	172.37913513183594	32.95579147338867	278185.0	10.080323219299316	991.3428100585928	391.6602783203125	3.339618615917927	441.20265702386615	3792.79931640625	3778.992431640625	44725.0	3102.137841796875	4557.322460937499	481.80419921875	60.110434954985976
sub-006_task-vni_run-03_bold	0.0006906413449564135	0.009114735186799502	2	30.165543904959517	1.3704363226168215	1.0119727719252325	0.4355618582277465	12320.287109375	0.06366504013503249	5	0.31133250311332505	1.7214040143026386	1.6405455771334367	1.8413364657744782	1.68233	0.0235368	-0.0075598512776196	0.011421686969697475	1606	82	82	56	7.8015851860538215	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	18.745717462292472	30.782919227723852	178.0736846923828	33.93866729736328	278034.0	10.175591468811035	1032.8608886718716	403.2295837402344	3.7146365515996207	438.4937226968896	3781.958984375	3768.365966796875	44867.0	3091.61328125	4542.128124999999	483.0202941894531	64.30021381541155
sub-007_task-vni_run-01_bold	0.00020213441194772872	0.010382418805227129	1	30.00733105354301	1.295302907017434	0.9956521600933981	0.42941025542453465	11779.484375	0.07388818617878917	18	1.120099564405725	1.7672605110097228	1.6609893676132492	1.9345254987492524	1.7062666666666668	0.0472899	-0.02140435390174389	0.019818181172013283	1607	82	82	56	7.920223236863748	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	20.70932660858536	28.55877624058355	132.70460510253906	29.576852798461914	277957.0	8.272558212280273	640.166894531251	278.91162109375	2.3382660831619697	373.0290163397306	3244.70703125	3227.8427734375	44963.0	2658.815161132812	3919.650170898438	407.5398864746094	60.51324651995674
sub-007_task-vni_run-02_bold	0.0001816189290161893	0.015659129545454543	2	29.89434913932705	1.2515080467975093	0.9747382287040504	0.4297653897918672	11505.392578125	0.07421965034957062	31	1.9302615193026151	1.7796835755670986	1.6640147708623239	1.9475892891723054	1.7274466666666666	0.0295256	-0.02101607248187065	0.020096855238080025	1606	82	82	56	7.910221584837211	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	19.898860626029194	29.171536499877394	132.72723388671875	29.893211364746094	278070.0	8.06413459777832	639.9926940917967	274.0745544433594	2.325205977791902	373.4358632375823	3229.5634765625	3217.938232421875	44935.0	2635.760498046875	3897.802734375	406.8030700683594	49.9081773404032
sub-007_task-vni_run-03_bold	0.00026417808219178084	0.01249926483188045	2	29.668849608834883	1.272017448429906	0.9961665404299067	0.42934936196626167	11968.080078125	0.07591013536035124	32	1.9925280199252802	1.764378853254745	1.6485802546145858	1.9278663051496499	1.71669	0.0404767	-0.02072395756840706	0.020778175443410873	1606	82	82	56	7.944131557773532	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	20.058181771540884	28.401616242842486	132.906982421875	29.474159240722656	278066.0	8.267123222351074	643.3885040283203	275.9843444824219	2.604645439555604	369.47761212418675	3247.003173828125	3233.98291015625	44916.0	2663.6912231445312	3918.9147338867188	407.0862731933594	55.25010640453547
sub-008_task-vni_run-01_bold	0.0002762889165628892	0.013030745853051057	2	34.46569938427416	1.3365104407289716	0.9989040654205614	0.3958256383502295	12863.15234375	0.0995013501066823	76	4.732254047322541	1.7232504659746064	1.688052674273004	1.8168687236508148	1.66483	0.0137256	-0.01909733936190605	0.014967591501772404	1606	82	82	56	7.303079372311494	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	38.40104877988807	24.21552752979967	111.08796691894531	26.484432220458984	289143.0	7.948941230773926	505.39208068847586	246.76390075683594	3.3090962468928407	346.19521925313535	3031.339599609375	2998.34912109375	36565.0	2491.508447265625	3749.4017089843746	410.553955078125	57.4040586873889
sub-008_task-vni_run-02_bold	0.00024080273802115743	0.013200563049159925	1	34.47815009928387	1.3339068740784574	0.998700979159405	0.3962978802894773	12659.0205078125	0.1061894023172162	111	6.907280647168637	1.707693243678282	1.6628508998856306	1.813165497815882	1.6470633333333333	0.0163272	-0.018788108602166176	0.015360296703875065	1607	82	82	56	7.406447840225397	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	39.9847801326346	24.476316527058852	112.302734375	26.840076446533203	289274.0	8.115121841430664	511.96183624267553	248.2424774169922	3.547713712939103	338.48159753012175	3038.058349609375	3008.4208984375	36454.0	2502.703393554688	3741.288330078125	406.1838684082031	56.96671029855497
sub-008_task-vni_run-03_bold	0.00047927860696517417	0.012662236703980098	0	34.15433868474174	1.3319155803360279	1.0058852960174234	0.39693458104961815	12514.009765625	0.10449394689786987	107	6.654228855721393	1.7042876791442927	1.6565124320949465	1.8125372720045987	1.6438133333333333	0.0172844	-0.018599307164549828	0.01538872066885233	1608	82	82	56	7.383828351299726	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	39.11740968317955	24.73124199949948	113.90286254882812	27.005596160888672	289405.0	8.056591987609863	521.4328124999989	251.45703125	3.5843760290211373	340.01107401310406	3037.292724609375	3008.5390625	36357.0	2494.6240234375	3741.7758300781243	407.44415283203125	57.331058578100055
sub-009_task-vni_run-01_bold	0.0008703364485981308	0.010077992479750778	3	27.359852481589773	1.294144127269327	1.0267119420947641	0.392130257631585	18790.439453125	0.061096661938260584	19	1.1838006230529594	1.7563927867809122	1.6349775125744845	1.8768775144349183	1.7573233333333331	0.0193182	-0.026063168421387672	0.02063017152249813	1605	82	82	56	7.688145190523461	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	36.80530983190512	17.688690582444146	102.80200958251953	23.066665649414062	285279.0	9.013083457946777	478.9045440673824	259.3210754394531	3.420719846836743	342.13652328728983	3197.639404296875	3171.105712890625	39141.0	2613.010498046875	3886.10205078125	412.461669921875	63.907998800394125
sub-009_task-vni_run-02_bold	0.0015697443890274317	0.012041308584788028	4	27.42522164966311	1.2806663357517156	1.0148122829195245	0.392585579556473	18348.046875	0.06708694193234002	34	2.119700748129676	1.7451394444313058	1.6302195286669232	1.859908804626994	1.74529	0.011091	-0.025805339217185974	0.020874202251434326	1604	82	82	56	7.816826047439729	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	36.943142376547854	18.03802064255909	103.57528686523438	23.43952751159668	285286.0	9.082294464111328	487.36473846435547	259.1551208496094	3.54939271130445	337.1913788758583	3201.662109375	3175.841796875	39145.0	2624.6458007812503	3871.6192382812496	406.277587890625	59.954842259408906
sub-009_task-vni_run-03_bold	0.00042279925187032415	0.009752316097256858	4	26.84489345384908	1.254286617273862	1.0026883973362455	0.39192799218519936	18874.390625	0.06301739443168312	19	1.1845386533665836	1.7543644623918517	1.6390642867994636	1.866432433709425	1.7575966666666665	0.0147494	-0.025674428790807724	0.02073676884174347	1604	82	82	56	7.763422699068402	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	38.95710749684796	17.529180650232757	103.02008056640625	23.08011245727539	285436.0	9.0841646194458	484.22135162353516	259.9150390625	3.637491800455634	337.6215724150902	3202.601318359375	3176.6005859375	38914.0	2629.3416381835937	3883.570458984375	409.1700134277344	65.88579521793872
sub-010_task-vni_run-01_bold	0.0020938767890479153	0.01634419060360921	1	36.64155350579077	1.4444304287608967	1.02055100658157	0.4167824706415455	14806.63671875	0.11982213136268913	137	8.525202240199128	1.7552522402978628	1.6524521094830735	1.9030646114105148	1.71024	0.0137701	-0.025418000295758247	0.021429825574159622	1607	82	82	56	8.260198016156084	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	25.99671710385235	25.55574521098232	137.05087280273438	28.24020004272461	281536.0	8.932171821594238	706.1787567138672	303.9702453613281	4.186538748804454	363.67008983541405	3478.28369140625	3462.7705078125	42023.0	2895.72314453125	4149.27529296875	419.2065734863281	56.30513359326869
sub-010_task-vni_run-02_bold	0.0005776309226932667	0.018270516770573564	4	35.52418315669998	1.3820856220586402	0.9915567819962582	0.41925220394637086	13415.576171875	0.12249968966995613	175	10.910224438902743	1.773424274449125	1.6786425129103086	1.9163036437703997	1.7253266666666667	0.00905318	-0.025503814220428467	0.02189803496003151	1604	82	82	56	8.27723820373558	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	24.577420857335305	27.48221498572496	139.1060791015625	29.565462112426758	281222.0	8.9158353805542	714.9638427734378	300.37786865234375	4.18931242355004	363.4760774357268	3458.042236328125	3445.22900390625	42235.0	2876.204443359375	4112.726855468749	416.224365234375	53.22801991994493
sub-010_task-vni_run-03_bold	0.0020152401746724893	0.015827668558951968	5	35.43793455054306	1.4194890647128555	1.027150790955055	0.4203010279134187	12897.048828125	0.12362778823823946	166	10.355583281347473	1.7495719714693507	1.6473138836371044	1.9037920307709482	1.69761	0.015079	-0.025667088106274605	0.022457266226410866	1603	82	82	56	8.365705510560348	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	24.955048113223445	27.695895007844364	141.0980987548828	30.038053512573242	281373.0	9.157204627990723	730.7921020507796	303.0189208984375	4.086799155303803	356.32838553903974	3447.508544921875	3435.379150390625	42117.0	2866.38515625	4094.47099609375	410.6453857421875	56.66976351151243
sub-011_task-vni_run-01_bold	0.0005153827006845053	0.013528572968263845	1	32.35299446159399	1.325506612851806	1.0051231255105861	0.43288781420007444	11280.525390625	0.095862967671281	75	4.667081518357187	1.7245663799737836	1.6691463838050162	1.8438427561163346	1.66071	0.0120391	-0.02015722543001175	0.012566468678414822	1607	82	82	56	8.373231735937509	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	29.59474267479341	30.499904120412754	137.34649658203125	31.903547286987305	276067.0	8.904169082641602	624.8938720703127	296.65643310546875	3.894053752003214	340.809927308085	3440.261962890625	3421.45947265625	46768.0	2871.2111328125	4113.209326171876	408.6143798828125	58.33818994089961
sub-011_task-vni_run-02_bold	0.00017337274424393282	0.012782931157436218	1	31.918947352963922	1.3127974255541723	0.995649983268993	0.434339929498402	10957.0107421875	0.0915461463849474	38	2.3646546359676415	1.7261119713642417	1.663561786987872	1.8465441271048524	1.66823	0.00960122	-0.020226309075951576	0.013131383806467056	1607	82	82	56	8.406607482027663	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	29.86049991726656	31.04930946770518	139.45787048339844	32.3917236328125	275926.0	8.98071002960205	637.9546051025391	299.4630126953125	3.821322014099156	339.3153802963151	3439.20068359375	3422.427001953125	46884.0	2865.9942626953125	4106.82138671875	407.1072082519531	59.59018825320527
sub-011_task-vni_run-03_bold	0.00021108830845771145	0.012233953134328358	0	32.3221447866708	1.3255757483945234	1.0013625339390186	0.43470104474993126	10762.6181640625	0.09171771639341304	53	3.2960199004975124	1.7401161560342864	1.6798493677583	1.862332433677892	1.6781666666666668	0.0123599	-0.019888736307621002	0.013783608563244343	1608	82	82	56	8.416497939229656	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	29.6021552226168	31.160460519799795	139.50233459472656	32.638057708740234	275813.0	9.014054489135741	638.4270996093749	298.3614501953125	3.8111055393406277	338.4817785118379	3431.829345703125	3416.3056640625	46980.0	2856.73642578125	4096.325195312499	405.9015197753906	61.19319737423211
sub-012_task-vni_run-01_bold	0.0002418255451713396	0.010536690909657321	3	29.985319591783043	1.3068978312842896	1.005201437693269	0.3839341840822655	15667.619140625	0.08086031600952824	11	0.6853582554517134	1.683389049932052	1.614464286610267	1.7843795298525558	1.6513233333333333	0.0222038	-0.02768457867205143	0.022474544122815132	1605	82	82	56	8.229929052207572	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	30.18529784558097	20.40818123358161	104.06929779052734	24.72585678100586	291236.0	8.747039794921875	513.9630584716797	242.7098388671875	3.779434243403424	336.9307652046366	3121.608154296875	3110.54296875	34600.0	2589.3193969726562	3732.388000488281	377.9495544433594	63.216390986926854
sub-012_task-vni_run-02_bold	0.0001311291328758578	0.011495685065502184	5	30.62541233137329	1.3037366353308368	0.9945402083895117	0.38505251645995264	15329.8701171875	0.08446849568634655	31	1.933873986275733	1.6854526162369223	1.6097922704453027	1.7877355782654638	1.65883	0.0384739	-0.027784472331404686	0.02221769094467163	1603	82	82	56	8.199435682110245	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	29.853125975218887	20.589024385581375	105.47468566894531	24.979412078857422	291103.0	8.958827018737793	519.0727355957008	245.32504272460938	3.807623997377272	337.3848483303972	3117.62060546875	3104.568359375	34678.0	2585.2925048828124	3735.3288330078126	378.6264953613281	60.03866061987355
sub-012_task-vni_run-03_bold	0.00018360298693217178	0.011736596527691349	1	30.814055320417165	1.3126929457409717	0.9995406987173108	0.38507371296145837	15309.21875	0.08526530886466585	30	1.866832607342875	1.6848662452667984	1.611303318844021	1.785295416956374	1.6580000000000001	0.0358971	-0.027782920747995377	0.022189799696207047	1607	82	82	56	8.19186956432192	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	29.962788057988675	20.508254225161785	105.3816909790039	24.962663650512695	291209.0	8.975109100341797	521.2585205078121	244.7775115966797	3.8625997099777294	336.20557146811905	3111.85888671875	3098.80908203125	34684.0	2582.455358886719	3728.4126342773434	378.2731628417969	59.93645896669477
sub-014_task-vni_run-01_bold	0.0001715691158156912	0.018992996513075965	2	29.840891677090326	1.3164479295700922	0.929570225887849	0.37809882440458836	18648.166015625	0.08015768292706302	1	0.062266500622665005	1.798544292553145	1.7466694489173693	1.9196100954087325	1.7293533333333333	0.00727501	-0.011077030561864376	0.0043323892168700695	1606	82	82	56	8.000537484815917	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	28.65406945724504	23.061572554662966	114.84745025634766	26.599002838134766	292232.0	7.916562557220459	563.5845611572273	267.3476257324219	3.5456762358748053	389.80493553433007	3626.935302734375	3617.449462890625	34206.0	2963.1705322265625	4334.5206298828125	452.1441955566406	50.07389903534204
sub-014_task-vni_run-02_bold	0.0004883447417548226	0.016924629458618543	1	29.161553662048608	1.329343199277711	0.9592302678829394	0.3791320298968426	18284.10546875	0.07769969747656807	7	0.4355942750466708	1.7793570343756704	1.7283450939377285	1.8938726758559494	1.7158533333333335	0.00909135	-0.011301551014184952	0.003422889392822981	1607	82	82	56	7.958064670267521	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	27.902709655433547	23.456853589718413	117.47603607177734	26.99564552307129	292326.0	8.095830917358398	579.2213745117188	272.2484130859375	3.45970797591027	394.38413491575443	3638.218505859375	3627.422607421875	34039.0	2965.2030517578123	4353.446484375	455.81048583984375	51.827604110352695
sub-014_task-vni_run-03_bold	0.0013700435594275046	0.02127997598008712	1	29.890008837266436	1.3625183066064757	0.9838297872976329	0.37946138138515056	18208.1953125	0.07854443330490364	13	0.8089607965152458	1.793502312173682	1.7362871907730042	1.8938230790813746	1.7503966666666668	0.00746973	-0.01088627241551876	0.003930749371647835	1607	82	82	56	8.076679281230199	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	26.926756845229434	23.642754332332107	119.04121398925781	27.383634567260742	292266.0	8.616055488586426	586.0355072021484	273.36798095703125	3.6216182329918416	389.2406345434486	3635.18212890625	3626.347412109375	34057.0	2969.5748535156254	4332.5880859375	448.9833068847656	46.40658056596294
sub-015_task-vni_run-01_bold	0.000328232731798382	0.011170193746110767	1	33.318457950267714	1.3062317937733516	1.0032442770734749	0.4289017253226214	11854.349609375	0.07234459232221006	3	0.18668326073428748	1.7619316668069873	1.6762982386987304	1.8736900950555653	1.7358066666666667	0.0178339	-0.016553984954953194	0.02017797715961933	1607	82	82	56	7.368828843048715	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	25.90936086363016	26.112066039318286	124.99349212646484	28.970130920410156	276028.0	9.142097663879394	611.7634765624998	271.8566589355469	2.903646826245983	384.28101159472703	3205.40869140625	3191.313720703125	45995.0	2573.020361328125	3896.7453613281245	433.07818603515625	57.71756391506642
sub-015_task-vni_run-02_bold	0.0006088432835820895	0.013616537139303485	0	33.69942007797755	1.3038825312570008	0.9980092945550707	0.4295062594620561	11881.9296875	0.08035052928632797	29	1.8034825870646767	1.7597063083870153	1.6815720290618714	1.8695735627658412	1.7279733333333331	0.0269501	-0.01660097949206829	0.021200796589255333	1608	82	82	56	7.373497367162629	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	24.491822552953415	26.484918066851	126.29508972167969	29.103233337402344	276158.0	8.820895195007324	620.5120544433581	273.0445251464844	3.039722627047981	380.38338935623375	3204.390869140625	3192.32958984375	45873.0	2569.75390625	3893.2418457031254	432.9417419433594	51.31798915565014
sub-015_task-vni_run-03_bold	0.0007711256218905473	0.012249290796019899	0	33.50522656249534	1.3197957881144997	1.0132916593466077	0.42990350793106447	11768.88671875	0.07824726906411321	31	1.927860696517413	1.759106514475806	1.676552835474882	1.8728767079525357	1.7278900000000001	0.0294557	-0.016884930431842804	0.02095256745815277	1608	82	82	56	7.344971327397462	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	23.988377305016666	26.205547337456427	127.37210083007812	29.125621795654297	276198.0	9.163557052612305	626.0749481201168	276.0108947753906	3.1453219792521674	376.82890845151576	3203.4951171875	3190.836669921875	45846.0	2561.8655395507812	3894.4996337890625	434.419921875	53.9850262113614
sub-017_task-vni_run-01_bold	0.0013425264467952708	0.013653077044181703	1	32.03314950066012	1.324185930653795	1.0210391661643845	0.4015883597245011	16378.3662109375	0.11092586577072848	119	7.405102675793404	1.8047446063116643	1.7397126746703169	1.9805711442646763	1.69395	0.0158306	-0.01285627018660307	0.022053314372897148	1607	82	82	56	7.636836852478439	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	25.387905350681034	19.37900466819596	117.45435333251953	23.496578216552734	287514.0	8.454667520523072	583.3992858886716	275.2708740234375	3.7360972936634536	326.01937753938967	3010.08447265625	3003.7861328125	37765.0	2418.2919921875	3644.764697265623	393.3233642578125	50.47404409921728
sub-017_task-vni_run-02_bold	0.000665926616915423	0.010617639689054726	0	31.803581265252006	1.3097232511138768	1.0122008855818299	0.40163809712935	15878.703125	0.10906916997356657	141	8.76865671641791	1.7960705023150842	1.7201946906492378	1.9790534829626814	1.6889633333333334	0.0204853	-0.012427352368831635	0.023155948147177696	1608	82	82	56	7.627341870862645	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	25.507039562874166	19.159499297088743	116.5481185913086	23.747512817382812	287550.0	8.748756408691406	581.612136840819	273.460693359375	4.1131653975428595	325.1785364862675	3008.330322265625	3005.646728515625	37647.0	2416.8310302734376	3634.7653564453126	394.0569152832031	56.99696047231555
sub-017_task-vni_run-03_bold	0.0009046795270690728	0.012319582047293092	1	31.962238271363624	1.3083955008094643	1.0165968640224163	0.40243507319034977	15535.1767578125	0.1152524012867939	161	10.01866832607343	1.800890806973243	1.7232300132532274	1.975495740999835	1.7039466666666667	0.0172917	-0.012461800128221512	0.022664159536361694	1607	82	82	56	7.67100286311102	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	24.82548660350605	19.390075659112117	117.8354721069336	24.02364730834961	287527.0	8.870566368103027	591.9517211914062	274.0491638183594	4.296237198474506	320.3691283619306	3008.1259765625	3006.857666015625	37665.0	2415.44951171875	3628.028515625	391.971923828125	53.3057529903017
sub-018_task-vni_run-01_bold	0.00027061605476042314	0.011732099726197886	1	31.655272271220454	1.4071222603237878	1.0027054107783313	0.3799375589321341	19698.41796875	0.07684023499583396	18	1.120099564405725	1.700976863758104	1.6140708188653055	1.8651197724090067	1.62374	0.0255836	-0.022665387019515038	0.015766428783535957	1607	82	82	56	8.439783848643447	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	32.127136887971616	16.882014069999737	93.3426513671875	22.12601089477539	289602.0	9.181705474853516	452.9676467895512	228.0681915283203	5.3133203594080225	301.32478433740573	3126.382080078125	3116.13330078125	36524.0	2613.8694091796874	3711.077685546875	369.2145080566406	65.57367918128148
sub-018_task-vni_run-02_bold	0.0016168866749688665	0.01595465275217933	2	31.662561708940853	1.3680535576573203	0.9754836175638627	0.3808644720264868	19443.24609375	0.08868064684086088	31	1.9302615193026151	1.7169889247731926	1.6297731576957486	1.8818669499571625	1.6393266666666666	0.0197065	-0.02201221138238907	0.01662868820130825	1606	82	82	56	8.479610244533504	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	33.11100344310643	17.052695381422946	93.51761627197266	22.325031280517578	289384.0	9.233499526977539	455.3045394897455	226.71849060058594	4.666741599126823	303.4125894146373	3122.52587890625	3115.2197265625	36581.0	2608.064697265625	3708.266357421875	367.3726806640625	55.7352966547478
sub-018_task-vni_run-03_bold	0.0020120037336652146	0.023257126882389546	1	31.144013299072217	1.289765189352427	0.9402881668742218	0.38388770052633187	19139.556640625	0.08602147953534327	38	2.3646546359676415	1.793440654621565	1.709141222822291	1.9810307410424044	1.69015	0.0136062	-0.02156606689095497	0.01877383515238762	1607	82	82	56	8.300955549252606	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	32.462061686923185	17.702658694737977	92.84368133544922	22.484132766723633	288336.0	8.934660911560059	451.9265899658203	219.25852966308594	3.719650872871264	317.18457408497443	3090.10546875	3082.9296875	37158.0	2558.257800292969	3685.974597167969	371.3895568847656	45.652332002995536
sub-019_task-vni_run-01_bold	0.0007224906600249066	0.013268995734744705	2	27.270046572716513	1.2311437181806852	0.9855230731090346	0.4170280587620612	15284.0673828125	0.09210382061954987	38	2.3661270236612704	1.8449978321770788	1.7654798522878452	1.9778036442433915	1.7917100000000001	0.0109257	-0.00807861052453518	0.0173462126404047	1606	82	82	56	7.753970856478511	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	20.164214959770582	22.493827255496534	129.34498596191406	25.498754501342773	281907.0	8.127023696899414	697.7552490234378	298.4787292480469	3.9509104523995004	336.17263279578407	3153.031494140625	3150.4921875	41638.0	2538.4288696289063	3783.6430419921876	406.30206298828125	54.66104279155843
sub-019_task-vni_run-02_bold	0.00030901557632398755	0.010488867875389407	3	26.309363971608434	1.2133891262718206	0.9819250419825462	0.4179856819923674	14826.4853515625	0.07707120063123667	15	0.9345794392523364	1.8448953411358044	1.753202997354715	1.989359692719365	1.7921233333333333	0.0074971	-0.0079472241923213	0.01759307272732258	1605	82	82	56	7.728745037633112	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	19.86361569982249	22.79697304392753	131.41786193847656	25.945171356201172	281903.0	8.332086563110352	715.9098999023424	300.81414794921875	3.7940929400426002	338.86889840263177	3156.89501953125	3155.29443359375	41726.0	2531.359375	3791.792236328125	408.2495422363281	61.290758854243904
sub-019_task-vni_run-03_bold	0.0016638743781094527	0.012940274110696518	0	26.868569923055375	1.230625142464223	0.9932494424019914	0.41921222808826797	14769.640625	0.09112420733035896	41	2.5497512437810945	1.8507602067667455	1.7658270297098702	1.992160257257033	1.7942933333333333	0.00742686	-0.007169270887970924	0.017912335693836212	1608	82	82	56	7.7595530700653415	0.46000000834465027	3.02439022064209	3.02439022064209	3.0	19.723134324078927	23.684754815750296	133.48931884765625	26.055347442626953	281879.0	7.4154229164123535	720.5348693847645	304.8014221191406	3.5482165014527514	338.62113443325507	3156.51611328125	3155.248046875	41762.0	2524.941516113281	3791.207556152342	406.6226806640625	54.29010270629078
